# f1,f2,f3,f4,f5,f6,f7,f8,sign
1.752212643623352051e-01,-7.503442764282226562e-01,-4.932906478643417358e-02,-1.542987823486328125e+00,5.177669525146484375e+00,-2.148347854614257812e+00,-1.194647431373596191e+00,-1.403369069099426270e+00,4.000000000000000000e+00
-5.710541009902954102e-01,-8.073770999908447266e-01,-1.035425543785095215e+00,-1.264007806777954102e+00,-6.579339504241943359e-01,-9.308549761772155762e-01,6.017831325531005859e+00,-8.022429347038269043e-01,6.000000000000000000e+00
4.410676658153533936e-01,-1.596402406692504883e+00,-1.175370454788208008e+00,5.392304897308349609e+00,-1.770713686943054199e+00,3.753647208213806152e-01,-1.521436095237731934e+00,-1.251981377601623535e+00,3.000000000000000000e+00
-7.558407187461853027e-01,-9.140750169754028320e-01,-6.908713579177856445e-01,-1.228539943695068359e+00,-9.249134063720703125e-01,-5.932427048683166504e-01,-3.524864315986633301e-01,6.128337383270263672e+00,7.000000000000000000e+00
-5.526764392852783203e-01,-6.952589750289916992e-01,-1.710608124732971191e+00,7.314607501029968262e-01,-1.098403692245483398e+00,5.144418716430664062e+00,-1.006774187088012695e+00,-1.096221804618835449e+00,5.000000000000000000e+00
-6.142953634262084961e-01,-9.841128587722778320e-01,-7.794692516326904297e-01,-1.370965957641601562e+00,-9.165112972259521484e-01,-6.374536156654357910e-01,-4.207808971405029297e-01,6.140555858612060547e+00,5.000000000000000000e+00
-5.778272747993469238e-01,-7.052068114280700684e-01,-1.677874088287353516e+00,7.035580873489379883e-01,-1.096233844757080078e+00,5.140975952148437500e+00,-9.721482396125793457e-01,-1.124581813812255859e+00,5.000000000000000000e+00
-2.309367358684539795e-01,-1.019312024116516113e+00,-7.401548624038696289e-01,-1.521943211555480957e+00,-7.668929696083068848e-01,-1.592323303222656250e+00,6.400905609130859375e+00,-7.149112820625305176e-01,6.000000000000000000e+00
7.178605198860168457e-01,-8.747822046279907227e-01,-1.662711501121520996e-01,-1.937666416168212891e+00,5.116908550262451172e+00,-2.624326229095458984e+00,-1.220504760742187500e+00,-2.031607389450073242e+00,4.000000000000000000e+00
6.095353960990905762e-01,-1.630423069000244141e+00,-1.222118377685546875e+00,5.195969104766845703e+00,-1.759570002555847168e+00,4.201313853263854980e-01,-1.534777522087097168e+00,-1.157068133354187012e+00,3.000000000000000000e+00
1.987202465534210205e-01,-7.551492452621459961e-01,-2.570246756076812744e-01,-1.808595418930053711e+00,5.487505912780761719e+00,-2.449316024780273438e+00,-1.184668421745300293e+00,-1.862328648567199707e+00,4.000000000000000000e+00
-7.241741418838500977e-01,-6.668639779090881348e-01,-1.557848215103149414e+00,8.166400194168090820e-01,-1.105079293251037598e+00,5.039811134338378906e+00,-8.792788982391357422e-01,-1.124924659729003906e+00,5.000000000000000000e+00
-4.737451672554016113e-01,-7.222405076026916504e-01,-1.795625209808349609e+00,7.808541059494018555e-01,-1.203802466392517090e+00,5.300212383270263672e+00,-1.095993876457214355e+00,-1.071155548095703125e+00,5.000000000000000000e+00
4.913113117218017578e+00,-1.668429613113403320e+00,-1.464425802230834961e+00,-6.403775215148925781e-01,-4.906595349311828613e-01,-6.339920163154602051e-01,-1.075170159339904785e+00,-2.081933498382568359e+00,0.000000000000000000e+00
4.906922280788421631e-01,-1.610092401504516602e+00,-1.200231671333312988e+00,5.407282352447509766e+00,-1.833496093750000000e+00,4.307475090026855469e-01,-1.567654132843017578e+00,-1.215075850486755371e+00,3.000000000000000000e+00
-8.992916345596313477e-01,5.264167785644531250e-01,5.203926563262939453e+00,-8.989125490188598633e-01,-5.758154392242431641e-01,-2.155018568038940430e+00,-1.218430161476135254e+00,-1.557734966278076172e+00,2.000000000000000000e+00
-1.084926724433898926e+00,6.092240214347839355e-01,5.430989742279052734e+00,-1.338006019592285156e+00,-5.522477030754089355e-01,-2.481958866119384766e+00,-8.201711177825927734e-01,-1.666870355606079102e+00,2.000000000000000000e+00
5.285827636718750000e+00,-2.127932071685791016e+00,-1.587378621101379395e+00,2.201535701751708984e-01,-6.664083003997802734e-01,-6.211527585983276367e-01,-1.186187386512756348e+00,-2.295611858367919922e+00,0.000000000000000000e+00
4.899410307407379150e-01,-1.603520631790161133e+00,-1.190802097320556641e+00,5.288918018341064453e+00,-1.734969139099121094e+00,3.742319941520690918e-01,-1.503655433654785156e+00,-1.232843041419982910e+00,3.000000000000000000e+00
-5.770478248596191406e-01,-6.672561168670654297e-01,-1.623564839363098145e+00,7.875726819038391113e-01,-1.115651965141296387e+00,5.004813194274902344e+00,-9.094381332397460938e-01,-1.040510177612304688e+00,5.000000000000000000e+00
-1.448659658432006836e+00,5.586001396179199219e+00,1.090373516082763672e+00,-1.281650543212890625e+00,-3.927323520183563232e-01,-9.817546010017395020e-01,-1.052548050880432129e+00,-7.411448955535888672e-01,1.000000000000000000e+00
-1.011398911476135254e+00,5.011081695556640625e-01,5.219245433807373047e+00,-1.126235127449035645e+00,-5.557320117950439453e-01,-2.260738849639892578e+00,-1.051749944686889648e+00,-1.563560128211975098e+00,2.000000000000000000e+00
-4.316285848617553711e-01,-1.011898875236511230e+00,-9.380130767822265625e-01,-1.678193807601928711e+00,-6.246672868728637695e-01,-1.722550868988037109e+00,6.580911636352539062e+00,-7.128675580024719238e-01,6.000000000000000000e+00
-1.340375781059265137e+00,5.536052703857421875e+00,8.975742459297180176e-01,-1.149370670318603516e+00,-5.707609057426452637e-01,-9.481061100959777832e-01,-1.095412969589233398e+00,-8.293755650520324707e-01,1.000000000000000000e+00
-3.883460909128189087e-02,-5.808626413345336914e-01,-2.580852806568145752e-01,-1.795520544052124023e+00,5.573606967926025391e+00,-2.343255281448364258e+00,-1.103387951850891113e+00,-1.775098204612731934e+00,4.000000000000000000e+00
-7.024745941162109375e-01,-6.774017810821533203e-01,-1.617278456687927246e+00,8.247396945953369141e-01,-1.077727437019348145e+00,5.077221870422363281e+00,-8.742693066596984863e-01,-1.176849126815795898e+00,5.000000000000000000e+00
-1.460790038108825684e+00,5.674198627471923828e+00,1.142678976058959961e+00,-1.188845634460449219e+00,-5.190731287002563477e-01,-9.063406586647033691e-01,-1.046020150184631348e+00,-9.082073569297790527e-01,1.000000000000000000e+00
9.723584353923797607e-02,-7.969900965690612793e-01,-1.601652801036834717e-01,-1.417300581932067871e+00,-8.682723045349121094e-01,-1.596536517143249512e+00,5.448264598846435547e+00,-8.600310683250427246e-01,6.000000000000000000e+00
-3.521760702133178711e-01,-4.513276219367980957e-01,-2.320531010627746582e-01,-1.524804115295410156e+00,5.209365844726562500e+00,-2.025891542434692383e+00,-9.261996746063232422e-01,-1.581659197807312012e+00,4.000000000000000000e+00
-7.683651447296142578e-01,-6.575341224670410156e-01,-1.516810536384582520e+00,8.119575977325439453e-01,-1.085158228874206543e+00,4.986201763153076172e+00,-8.449904918670654297e-01,-1.122208952903747559e+00,5.000000000000000000e+00
-6.195590645074844360e-02,-5.587215423583984375e-01,-2.670332789421081543e-01,-1.748358607292175293e+00,5.599618911743164062e+00,-2.353332042694091797e+00,-1.188220858573913574e+00,-1.707380414009094238e+00,4.000000000000000000e+00
-8.203087449073791504e-01,-8.543099164962768555e-01,-8.018416166305541992e-02,-4.245177805423736572e-01,-1.425364971160888672e+00,-2.492470592260360718e-01,-6.662207841873168945e-01,4.488221645355224609e+00,7.000000000000000000e+00
-2.069871425628662109e-01,-3.489745557308197021e-01,-2.093410491943359375e-01,-1.484041452407836914e+00,5.213887214660644531e+00,-1.956591129302978516e+00,-1.175018787384033203e+00,-1.119649648666381836e+00,4.000000000000000000e+00
-1.563758492469787598e+00,5.638914108276367188e+00,1.081350445747375488e+00,-1.394514322280883789e+00,-4.897283017635345459e-01,-9.691711068153381348e-01,-8.091157674789428711e-01,-9.142751097679138184e-01,1.000000000000000000e+00
-3.380587697029113770e-01,-9.774808287620544434e-01,-8.834552168846130371e-01,-1.824118614196777344e+00,-6.083332300186157227e-01,-1.765336275100708008e+00,6.328096866607666016e+00,-7.671396136283874512e-01,6.000000000000000000e+00
-4.664368033409118652e-01,-9.553649425506591797e-01,-9.783738255500793457e-01,-1.609229803085327148e+00,-6.300857067108154297e-01,-1.574704885482788086e+00,6.491823196411132812e+00,-7.040769457817077637e-01,6.000000000000000000e+00
-8.025932312011718750e-01,-7.778699994087219238e-01,-7.010173797607421875e-01,-1.162801980972290039e+00,-9.195034503936767578e-01,-6.180450320243835449e-01,-3.704515099525451660e-01,6.091976642608642578e+00,7.000000000000000000e+00
-5.823362469673156738e-01,-6.996246576309204102e-01,-1.704946160316467285e+00,7.563738822937011719e-01,-1.189090609550476074e+00,5.238920211791992188e+00,-1.012821078300476074e+00,-1.122182965278625488e+00,5.000000000000000000e+00
-7.665599584579467773e-01,-7.843265533447265625e-01,-7.215680480003356934e-01,-1.170245409011840820e+00,-8.761118650436401367e-01,-6.233375668525695801e-01,-3.801371455192565918e-01,5.994079589843750000e+00,7.000000000000000000e+00
-1.354974746704101562e+00,5.601810932159423828e+00,9.946329593658447266e-01,-1.116058588027954102e+00,-5.161023139953613281e-01,-9.616714119911193848e-01,-1.151121735572814941e+00,-8.744727969169616699e-01,1.000000000000000000e+00
-5.519065856933593750e-01,-8.507319688796997070e-01,-1.021966218948364258e+00,-1.523071169853210449e+00,-6.259012818336486816e-01,-1.348780870437622070e+00,6.347621917724609375e+00,-7.352181077003479004e-01,6.000000000000000000e+00
-1.449040651321411133e+00,5.668102264404296875e+00,1.127838253974914551e+00,-1.128950953483581543e+00,-5.423048734664916992e-01,-9.322380423545837402e-01,-1.062420010566711426e+00,-9.874106049537658691e-01,1.000000000000000000e+00
-2.733292281627655029e-01,-3.513864874839782715e-01,-2.053898274898529053e-01,-1.450757861137390137e+00,5.151471614837646484e+00,-1.910403132438659668e+00,-1.160328269004821777e+00,-1.102891087532043457e+00,4.000000000000000000e+00
-1.475367546081542969e+00,5.606600761413574219e+00,1.262966990470886230e+00,-1.223723173141479492e+00,-5.122515559196472168e-01,-8.364097476005554199e-01,-9.238300323486328125e-01,-1.011487007141113281e+00,1.000000000000000000e+00
4.902085781097412109e+00,-1.820202350616455078e+00,-1.382424235343933105e+00,-3.918557763099670410e-01,-5.295030474662780762e-01,-5.678803324699401855e-01,-1.045633673667907715e+00,-2.037568330764770508e+00,0.000000000000000000e+00
5.788988620042800903e-02,-6.078706383705139160e-01,-2.590829730033874512e-01,-1.846221685409545898e+00,5.553300857543945312e+00,-2.378509521484375000e+00,-1.115089535713195801e+00,-1.841541409492492676e+00,4.000000000000000000e+00
-2.678249180316925049e-01,-9.959008693695068359e-01,-8.461830615997314453e-01,-1.809589624404907227e+00,-6.172835230827331543e-01,-1.813960671424865723e+00,6.326630592346191406e+00,-8.379995226860046387e-01,6.000000000000000000e+00
-7.519352436065673828e-01,-8.998081684112548828e-01,-6.986610293388366699e-01,-1.233913421630859375e+00,-9.209244847297668457e-01,-5.903230905532836914e-01,-3.457999229431152344e-01,6.165729999542236328e+00,7.000000000000000000e+00
4.668765664100646973e-01,-8.139411807060241699e-01,-2.257550656795501709e-01,-1.638008356094360352e+00,5.291090011596679688e+00,-2.368777990341186523e+00,-1.297406792640686035e+00,-1.550518631935119629e+00,4.000000000000000000e+00
-1.470104932785034180e+00,5.601886272430419922e+00,1.349686264991760254e+00,-1.466599464416503906e+00,-5.268200635910034180e-01,-7.292067408561706543e-01,-7.331502437591552734e-01,-7.686772942543029785e-01,1.000000000000000000e+00
-8.220534324645996094e-01,-9.554117918014526367e-01,-7.373065948486328125e-01,-1.234604477882385254e+00,-9.262334108352661133e-01,-4.836813807487487793e-01,-2.634957432746887207e-01,6.006330013275146484e+00,7.000000000000000000e+00
-5.593403577804565430e-01,-4.556806981563568115e-01,-1.715348124504089355e+00,1.122951269149780273e+00,-1.162405967712402344e+00,4.921661376953125000e+00,-1.048899412155151367e+00,-1.418564081192016602e+00,5.000000000000000000e+00
-5.183684825897216797e-01,-6.795580387115478516e-01,-1.659082770347595215e+00,7.102907896041870117e-01,-1.107951641082763672e+00,5.045660018920898438e+00,-9.738306999206542969e-01,-1.023023366928100586e+00,5.000000000000000000e+00
-8.995335698127746582e-01,4.453905820846557617e-01,5.117978096008300781e+00,-1.018882751464843750e+00,-6.566861867904663086e-01,-2.120798110961914062e+00,-1.148266315460205078e+00,-1.473771572113037109e+00,2.000000000000000000e+00
4.396166205406188965e-01,-1.629706144332885742e+00,-1.206068277359008789e+00,5.516695499420166016e+00,-1.822179436683654785e+00,4.034587144851684570e-01,-1.599301099777221680e+00,-1.240831971168518066e+00,3.000000000000000000e+00
2.518607974052429199e-01,-7.328799962997436523e-01,-2.605725526809692383e-01,-1.812784194946289062e+00,5.538111209869384766e+00,-2.462306976318359375e+00,-1.269193053245544434e+00,-1.826326847076416016e+00,4.000000000000000000e+00
-8.467791080474853516e-01,-9.435710906982421875e-01,-7.321835756301879883e-01,-1.217315912246704102e+00,-9.372942447662353516e-01,-4.748163819313049316e-01,-2.609361410140991211e-01,6.019653797149658203e+00,7.000000000000000000e+00
4.311300516128540039e-01,-1.603798389434814453e+00,-1.165429115295410156e+00,5.477081775665283203e+00,-1.825860619544982910e+00,3.871849179267883301e-01,-1.545091032981872559e+00,-1.236439347267150879e+00,3.000000000000000000e+00
-1.103403791785240173e-01,-9.958353042602539062e-01,-4.478846192359924316e-01,-1.504831314086914062e+00,-8.374845385551452637e-01,-1.612487435340881348e+00,6.199601650238037109e+00,-7.720309495925903320e-01,6.000000000000000000e+00
6.238424777984619141e-01,-1.394477367401123047e+00,-1.039227604866027832e+00,4.824767589569091797e+00,-1.590966463088989258e+00,3.488246798515319824e-01,-1.175032377243041992e+00,-1.336945891380310059e+00,3.000000000000000000e+00
-5.872693657875061035e-01,-6.945354342460632324e-01,-1.723046898841857910e+00,7.786926031112670898e-01,-1.135573387145996094e+00,5.206480979919433594e+00,-9.904951453208923340e-01,-1.128718852996826172e+00,5.000000000000000000e+00
5.293375849723815918e-01,-1.592516660690307617e+00,-1.168417811393737793e+00,5.103130340576171875e+00,-1.650351881980895996e+00,3.513831496238708496e-01,-1.404698491096496582e+00,-1.206819415092468262e+00,3.000000000000000000e+00
4.486442089080810547e+00,-1.946735143661499023e+00,-1.060137987136840820e+00,-7.556716352701187134e-02,-1.835127025842666626e-01,-1.140055537223815918e+00,-9.839484691619873047e-01,-1.926954507827758789e+00,0.000000000000000000e+00
-1.006854295730590820e+00,4.966218769550323486e-01,5.302494525909423828e+00,-1.116237044334411621e+00,-5.761085748672485352e-01,-2.293864250183105469e+00,-1.017719507217407227e+00,-1.577294468879699707e+00,2.000000000000000000e+00
4.802508652210235596e-01,-1.521951317787170410e+00,-1.138134360313415527e+00,5.279058933258056641e+00,-1.764949917793273926e+00,3.497581481933593750e-01,-1.360572218894958496e+00,-1.281252384185791016e+00,3.000000000000000000e+00
-1.334488749504089355e+00,5.509267330169677734e+00,8.974745273590087891e-01,-1.039527535438537598e+00,-5.789960622787475586e-01,-9.787935614585876465e-01,-1.145955085754394531e+00,-9.291667342185974121e-01,1.000000000000000000e+00
-1.015607595443725586e+00,6.797851920127868652e-01,4.816742420196533203e+00,-1.125423431396484375e+00,-3.596731424331665039e-01,-2.106457471847534180e+00,-1.231383919715881348e+00,-1.870069742202758789e+00,2.000000000000000000e+00
-9.404184818267822266e-01,-8.314077258110046387e-01,-6.777811050415039062e-01,-1.085845470428466797e+00,-9.328633546829223633e-01,-4.893560409545898438e-01,-2.263931781053543091e-01,5.881133556365966797e+00,7.000000000000000000e+00
-9.062359929084777832e-01,5.213567614555358887e-01,5.195990085601806641e+00,-9.401805996894836426e-01,-6.410873532295227051e-01,-2.107673168182373047e+00,-1.165746808052062988e+00,-1.645851254463195801e+00,2.000000000000000000e+00
5.254615306854248047e+00,-2.030522108078002930e+00,-1.490490913391113281e+00,2.886620461940765381e-01,-5.453955531120300293e-01,-7.760836482048034668e-01,-1.323002934455871582e+00,-2.303622961044311523e+00,0.000000000000000000e+00
-8.211470842361450195e-01,3.826773166656494141e-01,5.015756607055664062e+00,-8.253465890884399414e-01,-6.288884878158569336e-01,-1.942122936248779297e+00,-1.288636565208435059e+00,-1.425066709518432617e+00,2.000000000000000000e+00
-1.037539482116699219e+00,5.160382986068725586e-01,5.384409427642822266e+00,-1.172023773193359375e+00,-5.354055762290954590e-01,-2.381560802459716797e+00,-9.518749713897705078e-01,-1.554369688034057617e+00,2.000000000000000000e+00
-5.278660058975219727e-01,-7.180705070495605469e-01,-1.855308890342712402e+00,9.088743925094604492e-01,-1.188446283340454102e+00,5.371332645416259766e+00,-1.094873547554016113e+00,-1.197374939918518066e+00,5.000000000000000000e+00
-1.015655875205993652e+00,5.707266330718994141e-01,5.081327438354492188e+00,-1.168455362319946289e+00,-4.955381155014038086e-01,-2.224632024765014648e+00,-1.079372286796569824e+00,-1.778564572334289551e+00,2.000000000000000000e+00
-8.128780126571655273e-01,-8.215364217758178711e-01,-6.987500786781311035e-01,-1.175425171852111816e+00,-9.230879545211791992e-01,-5.941889882087707520e-01,-3.374102711677551270e-01,6.123948097229003906e+00,7.000000000000000000e+00
-1.579564213752746582e+00,5.670345306396484375e+00,1.093709111213684082e+00,-1.456082344055175781e+00,-4.822273254394531250e-01,-9.671655297279357910e-01,-7.789205312728881836e-01,-8.418729305267333984e-01,1.000000000000000000e+00
-5.561424493789672852e-01,-8.474347591400146484e-01,-1.088577628135681152e+00,-1.369509100914001465e+00,-5.921506881713867188e-01,-1.168183088302612305e+00,6.232750415802001953e+00,-6.520116329193115234e-01,6.000000000000000000e+00
-2.197382599115371704e-02,-5.949736833572387695e-01,-2.585508823394775391e-01,-1.806759595870971680e+00,5.579421997070312500e+00,-2.357417583465576172e+00,-1.109317898750305176e+00,-1.783305406570434570e+00,4.000000000000000000e+00
3.251335620880126953e+00,-1.735824584960937500e+00,-5.058400630950927734e-01,-6.899559497833251953e-01,2.913075983524322510e-01,-1.359052181243896484e+00,-4.002966880798339844e-01,-1.449162960052490234e+00,0.000000000000000000e+00
5.548619627952575684e-01,-8.914679884910583496e-01,-2.313676774501800537e-01,-1.862181901931762695e+00,5.353485107421875000e+00,-2.572262763977050781e+00,-1.287932157516479492e+00,-1.991263508796691895e+00,4.000000000000000000e+00
4.904352128505706787e-01,-1.596501350402832031e+00,-1.191304683685302734e+00,5.384299278259277344e+00,-1.824067234992980957e+00,4.217828512191772461e-01,-1.543451309204101562e+00,-1.225748181343078613e+00,3.000000000000000000e+00
2.664556205272674561e-01,-6.320526003837585449e-01,-2.588024735450744629e-01,-1.801852703094482422e+00,5.502199649810791016e+00,-2.467548370361328125e+00,-1.300977468490600586e+00,-1.767168879508972168e+00,4.000000000000000000e+00
-7.708373069763183594e-01,-9.794506430625915527e-01,-7.582241296768188477e-01,-1.311297059059143066e+00,-9.346280097961425781e-01,-5.218233466148376465e-01,-3.085484504699707031e-01,6.167424678802490234e+00,7.000000000000000000e+00
-1.459687232971191406e+00,5.531803131103515625e+00,9.601207971572875977e-01,-1.130796790122985840e+00,-4.896128177642822266e-01,-9.726868271827697754e-01,-9.368159770965576172e-01,-9.959793686866760254e-01,1.000000000000000000e+00
-9.765866994857788086e-01,5.218617320060729980e-01,4.985438823699951172e+00,-1.038601994514465332e+00,-5.242773294448852539e-01,-2.106731891632080078e+00,-1.160407781600952148e+00,-1.400329947471618652e+00,2.000000000000000000e+00
3.571880578994750977e+00,-1.345877408981323242e+00,-1.118742942810058594e+00,-6.162429451942443848e-01,-8.085098862648010254e-02,-8.905786871910095215e-01,-6.006272435188293457e-01,-1.522224068641662598e+00,0.000000000000000000e+00
-9.692938327789306641e-01,-1.059753060340881348e+00,-6.013859510421752930e-01,-1.102630376815795898e+00,-9.711992740631103516e-01,-3.280864953994750977e-01,-9.457409381866455078e-02,5.494873046875000000e+00,7.000000000000000000e+00
4.209046363830566406e-01,-1.565778970718383789e+00,-1.176283955574035645e+00,5.315695762634277344e+00,-1.776988744735717773e+00,4.290630221366882324e-01,-1.594454884529113770e+00,-1.222498536109924316e+00,3.000000000000000000e+00
-2.806774526834487915e-02,-5.625346302986145020e-01,-2.672366499900817871e-01,-1.763871073722839355e+00,5.608812332153320312e+00,-2.364145278930664062e+00,-1.200589537620544434e+00,-1.701612591743469238e+00,4.000000000000000000e+00
-1.436025381088256836e+00,5.563313961029052734e+00,9.489419460296630859e-01,-1.136585235595703125e+00,-5.076766014099121094e-01,-9.904009699821472168e-01,-9.681997299194335938e-01,-1.005923390388488770e+00,1.000000000000000000e+00
-5.417838096618652344e-01,-7.125500440597534180e-01,-1.768451094627380371e+00,8.643237948417663574e-01,-1.191076874732971191e+00,5.292810440063476562e+00,-1.040128231048583984e+00,-1.123959302902221680e+00,5.000000000000000000e+00
-1.146434620022773743e-01,-9.619392156600952148e-01,-7.277679443359375000e-01,-1.460037112236022949e+00,-8.809818625450134277e-01,-1.606139183044433594e+00,6.017929553985595703e+00,-6.076683402061462402e-01,6.000000000000000000e+00
6.066689491271972656e-01,-1.575325012207031250e+00,-1.153821349143981934e+00,5.023848533630371094e+00,-1.650214552879333496e+00,3.628086447715759277e-01,-1.356982231140136719e+00,-1.229565024375915527e+00,3.000000000000000000e+00
-2.125581502914428711e-01,-1.037241816520690918e+00,-7.860032320022583008e-01,-1.532375812530517578e+00,-7.805837392807006836e-01,-1.680943608283996582e+00,6.298669338226318359e+00,-6.644784212112426758e-01,6.000000000000000000e+00
-5.013434886932373047e-01,-7.084639072418212891e-01,-1.769981503486633301e+00,8.422213196754455566e-01,-1.172200679779052734e+00,5.242897033691406250e+00,-1.047626018524169922e+00,-1.077099442481994629e+00,5.000000000000000000e+00
-3.535653948783874512e-01,-6.873676180839538574e-01,-1.749190688133239746e+00,6.469120979309082031e-01,-1.066495776176452637e+00,5.032978057861328125e+00,-1.072337508201599121e+00,-8.917608857154846191e-01,5.000000000000000000e+00
-4.896589517593383789e-01,-9.154261946678161621e-01,-1.000374078750610352e+00,-1.228426218032836914e+00,-6.952455639839172363e-01,-1.076523542404174805e+00,6.008517265319824219e+00,-3.989192545413970947e-01,6.000000000000000000e+00
4.452933669090270996e-01,-1.408461809158325195e+00,-1.075671911239624023e+00,5.008403301239013672e+00,-1.760887742042541504e+00,3.848979473114013672e-01,-1.244948863983154297e+00,-1.313663363456726074e+00,5.000000000000000000e+00
1.245382189750671387e+00,-1.094158649444580078e+00,-2.564357817173004150e-01,-1.718901395797729492e+00,4.709724903106689453e+00,-2.560166835784912109e+00,-1.551261544227600098e+00,-2.163583040237426758e+00,4.000000000000000000e+00
-1.412978053092956543e+00,5.650954246520996094e+00,9.589003324508666992e-01,-1.189021587371826172e+00,-5.326573848724365234e-01,-9.825635552406311035e-01,-1.035166025161743164e+00,-9.248625636100769043e-01,1.000000000000000000e+00
-1.443853616714477539e+00,5.687956809997558594e+00,1.143960118293762207e+00,-1.160992622375488281e+00,-5.346712470054626465e-01,-9.253929257392883301e-01,-1.065774440765380859e+00,-9.406259655952453613e-01,1.000000000000000000e+00
-2.687319815158843994e-01,-1.054432630538940430e+00,-8.275330066680908203e-01,-1.573454380035400391e+00,-7.219540476799011230e-01,-1.717512130737304688e+00,6.456757068634033203e+00,-6.907865405082702637e-01,6.000000000000000000e+00
6.459649801254272461e-01,-1.571016788482666016e+00,-1.177161574363708496e+00,4.982078075408935547e+00,-1.648179888725280762e+00,3.685471415519714355e-01,-1.319008111953735352e+00,-1.254351615905761719e+00,3.000000000000000000e+00
-6.667140722274780273e-01,-6.928325295448303223e-01,-1.689944267272949219e+00,8.439572453498840332e-01,-1.094354033470153809e+00,5.176925659179687500e+00,-9.548354148864746094e-01,-1.189137816429138184e+00,5.000000000000000000e+00
5.263738155364990234e+00,-2.034222841262817383e+00,-1.575562000274658203e+00,-1.286264508962631226e-02,-6.853205561637878418e-01,-6.814751029014587402e-01,-1.112588405609130859e+00,-2.335244655609130859e+00,0.000000000000000000e+00
-5.607519745826721191e-01,-8.398445844650268555e-01,-1.022949457168579102e+00,-1.549336671829223633e+00,-6.318041086196899414e-01,-1.361690998077392578e+00,6.327457427978515625e+00,-7.502091526985168457e-01,6.000000000000000000e+00
2.814441919326782227e-01,-7.853052616119384766e-01,-2.357035875320434570e-01,-1.817238211631774902e+00,5.525946617126464844e+00,-2.503857612609863281e+00,-1.248223185539245605e+00,-1.837975144386291504e+00,4.000000000000000000e+00
-5.443270206451416016e-01,-7.144454121589660645e-01,-1.769943356513977051e+00,7.609895467758178711e-01,-1.127831339836120605e+00,5.241795539855957031e+00,-1.035249114036560059e+00,-1.117927432060241699e+00,5.000000000000000000e+00
-3.153204917907714844e-01,5.327247381210327148e-01,4.062792301177978516e+00,-1.328857183456420898e+00,1.835190132260322571e-02,-2.168255805969238281e+00,-1.392239928245544434e+00,-1.380345940589904785e+00,2.000000000000000000e+00
-1.494680285453796387e+00,5.639382362365722656e+00,1.039403557777404785e+00,-1.219495296478271484e+00,-4.876058995723724365e-01,-9.763830304145812988e-01,-9.116094112396240234e-01,-9.692133069038391113e-01,1.000000000000000000e+00
-1.500597476959228516e+00,5.584051132202148438e+00,1.004078149795532227e+00,-1.141807794570922852e+00,-4.745604991912841797e-01,-9.784896969795227051e-01,-9.826157093048095703e-01,-9.386510252952575684e-01,1.000000000000000000e+00
-1.497380971908569336e+00,5.597068786621093750e+00,9.940162897109985352e-01,-1.145616650581359863e+00,-4.764951765537261963e-01,-9.834359288215637207e-01,-1.001228690147399902e+00,-9.161198735237121582e-01,1.000000000000000000e+00
-1.026056766510009766e+00,6.717963218688964844e-01,4.941662311553955078e+00,-1.203141927719116211e+00,-3.891014158725738525e-01,-2.214993238449096680e+00,-1.096687436103820801e+00,-1.838635325431823730e+00,2.000000000000000000e+00
-6.553827524185180664e-01,-6.865112781524658203e-01,-1.739351868629455566e+00,9.222819805145263672e-01,-1.196398138999938965e+00,5.283324241638183594e+00,-9.782377481460571289e-01,-1.202456831932067871e+00,5.000000000000000000e+00
-1.408115506172180176e+00,5.606858253479003906e+00,9.804322719573974609e-01,-1.133675217628479004e+00,-5.438879728317260742e-01,-9.415112137794494629e-01,-1.098320126533508301e+00,-9.021722674369812012e-01,1.000000000000000000e+00
-1.014755725860595703e+00,4.828386604785919189e-01,5.347749233245849609e+00,-1.110530614852905273e+00,-5.549400448799133301e-01,-2.312649488449096680e+00,-1.003338813781738281e+00,-1.521659970283508301e+00,2.000000000000000000e+00
5.360736846923828125e+00,-2.150663137435913086e+00,-1.593747496604919434e+00,4.214779138565063477e-01,-6.448161602020263672e-01,-7.333229184150695801e-01,-1.313278079032897949e+00,-2.337992668151855469e+00,0.000000000000000000e+00
-8.181680440902709961e-01,-9.513747096061706543e-01,-7.320122718811035156e-01,-1.249076724052429199e+00,-9.433511495590209961e-01,-5.072779059410095215e-01,-2.882990837097167969e-01,6.123934268951416016e+00,7.000000000000000000e+00
3.525868177413940430e+00,-1.013123154640197754e+00,-6.412271857261657715e-01,8.528335690498352051e-01,-3.609279692173004150e-01,-9.727371335029602051e-01,-1.506773114204406738e+00,-1.498902320861816406e+00,0.000000000000000000e+00
-5.724822282791137695e-01,-7.635700106620788574e-01,-1.072193741798400879e+00,-1.284433364868164062e+00,-6.462509632110595703e-01,-9.728221297264099121e-01,5.929963588714599609e+00,-7.336886525154113770e-01,6.000000000000000000e+00
-9.663715362548828125e-01,4.698884487152099609e-01,5.478392124176025391e+00,-1.053020477294921875e+00,-6.416873931884765625e-01,-2.340196371078491211e+00,-9.438785314559936523e-01,-1.562882304191589355e+00,2.000000000000000000e+00
-5.078871250152587891e-01,-9.141348004341125488e-01,-1.041799068450927734e+00,-1.384008526802062988e+00,-6.026844978332519531e-01,-1.246462345123291016e+00,6.298410892486572266e+00,-5.828533768653869629e-01,6.000000000000000000e+00
