ID,LEFT_WRIST_THUMB_CMC_MCP,LEFT_THUMB_CMC_MCP_IP,LEFT_THUMB_MCP_IP_TIP,LEFT_WRIST_INDEX_FINGER_MCP_PIP,LEFT_INDEX_FINGER_MCP_PIP_DIP,LEFT_INDEX_FINGER_PIP_DIP_TIP,LEFT_WRIST_MIDDLE_FINGER_MCP_PIP,LEFT_MIDDLE_FINGER_MCP_PIP_DIP,LEFT_MIDDLE_FINGER_PIP_DIP_TIP,LEFT_WRIST_RING_FINGER_MCP_PIP,LEFT_RING_FINGER_MCP_PIP_DIP,LEFT_RING_FINGER_PIP_DIP_TIP,LEFT_WRIST_PINKY_MCP_PIP,LEFT_PINKY_MCP_PIP_DIP,LEFT_PINKY_PIP_DIP_TIP,RIGHT_WRIST_THUMB_CMC_MCP,RIGHT_THUMB_CMC_MCP_IP,RIGHT_THUMB_MCP_IP_TIP,RIGHT_WRIST_INDEX_FINGER_MCP_PIP,RIGHT_INDEX_FINGER_MCP_PIP_DIP,RIGHT_INDEX_FINGER_PIP_DIP_TIP,RIGHT_WRIST_MIDDLE_FINGER_MCP_PIP,RIGHT_MIDDLE_FINGER_MCP_PIP_DIP,RIGHT_MIDDLE_FINGER_PIP_DIP_TIP,RIGHT_WRIST_RING_FINGER_MCP_PIP,RIGHT_RING_FINGER_MCP_PIP_DIP,RIGHT_RING_FINGER_PIP_DIP_TIP,RIGHT_WRIST_PINKY_MCP_PIP,RIGHT_PINKY_MCP_PIP_DIP,RIGHT_PINKY_PIP_DIP_TIP,R_SHOULDER_L_SHOULDER_L_ELBOW,L_SHOULDER_L_ELBOW_L_WRIST,L_ELBOW_L_WRIST_L_PINKY,L_SHOULDER_R_SHOULDER_R_ELBOW,R_SHOULDER_R_ELBOW_R_WRIST,R_ELBOW_R_WRIST_R_PINKY,LEFT_THUMB_CMC_TIP,LEFT_INDEX_MCP_TIP,LEFT_MIDDLE_MCP_TIP,LEFT_RING_MCP_TIP,LEFT_PINKY_MCP_TIP,LEFT_THUMB_TIP_INDEX_TIP,LEFT_INDEX_TIP_MIDDLE_TIP,LEFT_MIDDLE_TIP_RING_TIP,LEFT_RING_TIP_PINKY_TIP,RIGHT_THUMB_CMC_TIP,RIGHT_INDEX_MCP_TIP,RIGHT_MIDDLE_MCP_TIP,RIGHT_RING_MCP_TIP,RIGHT_PINKY_MCP_TIP,RIGHT_THUMB_TIP_INDEX_TIP,RIGHT_INDEX_TIP_MIDDLE_TIP,RIGHT_MIDDLE_TIP_RING_TIP,RIGHT_RING_TIP_PINKY_TIP,L_SHOULDER_L_WRIST,R_SHOULDER_R_WRIST
058_006_004,153.26,167.0,151.48,146.86,172.47,177.07,167.03,171.96,175.46,170.56,176.04,178.27,151.79,171.65,173.11,153.1,145.39,168.0,161.67,169.52,169.66,177.44,173.47,173.52,163.86,171.92,177.86,154.79,162.56,170.48,100.48,84.0,161.88,108.35,117.08,163.88,0.06972470415545579,0.05349198211717068,0.058174840231112156,0.05457246763712811,0.0407066589318887,0.07255314284832089,0.02980101446853824,0.023912579794335517,0.0292248162057927,0.07379053181053627,0.050261598461784414,0.05662548987622007,0.050567582733953405,0.04000515081965065,0.04726710075598101,0.022330811068111862,0.028177598553720345,0.02898048996709691,0.37845150578380304,0.644114390726822
058_006_004,151.7,165.03,150.85,142.54,174.36,178.14,164.98,173.94,177.02,171.69,176.57,177.06,154.13,169.42,170.51,153.34,145.09,166.3,163.17,167.45,168.65,175.28,173.18,173.2,162.65,174.55,178.05,154.69,165.14,170.28,100.54,83.59,167.18,109.15,118.38,164.46,0.06700211745307666,0.05484585263046068,0.05991345291191415,0.056030982360989745,0.041917890771508814,0.07460692780830304,0.029430616290170682,0.024436104527691207,0.028325430098709404,0.07348299799307184,0.05110536055415307,0.05796529807957112,0.05104980030533143,0.03924437765252037,0.046647621313527,0.021795410518697735,0.029155911501418743,0.03154521639235565,0.37028282192911566,0.644304897074332
058_006_004,148.42,162.17,144.03,144.04,173.02,177.47,167.43,173.49,177.06,170.04,177.11,176.9,155.26,168.61,170.07,152.98,144.39,166.05,162.1,169.75,171.3,175.68,173.18,175.51,162.96,173.38,178.17,155.56,166.2,170.7,100.41,83.1,171.32,110.64,116.75,165.35,0.06556637763551375,0.05540360173533158,0.060165233801236236,0.056540163425650394,0.04227920571703545,0.07681988065207053,0.0290054482133387,0.024108059667471395,0.02842506063855499,0.0732237276418863,0.05118923848992682,0.058229885790552355,0.05089517294510782,0.038364824172070794,0.046529410445515264,0.02220588560061027,0.029356160191771882,0.031939681080941855,0.36498794303296545,0.6106963562424446
058_006_004,147.53,165.03,142.47,144.69,174.53,178.46,167.27,173.96,177.81,171.27,177.33,176.14,157.41,168.5,169.46,153.73,143.01,165.58,162.25,172.08,173.98,174.59,173.18,177.21,161.15,174.91,178.51,154.4,170.9,172.75,100.18,84.56,171.9,110.88,116.54,163.57,0.06621157027785239,0.056049939652884184,0.060714252356328706,0.05664550733043935,0.042127776874170436,0.07973500244256446,0.030092174874431266,0.02397251031507664,0.027852257816555086,0.07176162927925861,0.053208812709661005,0.05949380531782635,0.05270418055843341,0.04003443993568152,0.04459658312431642,0.023441195459621974,0.02944472031723168,0.03227277183895434,0.36740162337991006,0.5969222255989689
058_006_004,147.27,163.68,140.69,144.29,174.28,178.36,167.66,173.82,176.82,170.94,177.08,177.24,158.21,168.58,169.79,153.42,142.12,169.38,160.89,173.2,176.67,175.35,173.89,178.92,162.39,175.71,177.95,153.13,173.84,174.38,100.36,84.47,169.64,112.08,113.91,164.03,0.06522283154027717,0.05599313097345854,0.06051559741304235,0.0564668183615631,0.041984153716326265,0.08245210817559265,0.03038963789477342,0.02365128416334902,0.027286289131445783,0.07076746309905119,0.054797416714079075,0.06050127484223446,0.05398890208599293,0.040961474273344164,0.044362453826100996,0.0250045102374895,0.0297078927174608,0.03197451264495264,0.3624210483540475,0.560298571215353
058_006_004,145.19,161.1,137.58,143.7,174.71,178.09,167.32,175.03,176.87,172.28,177.83,178.04,159.28,167.8,169.86,153.18,142.08,168.95,159.02,177.07,178.02,176.73,177.73,178.58,163.05,177.94,178.08,153.86,173.03,174.03,101.72,81.58,,112.77,112.88,167.0,0.06406007119577925,0.057933455971773115,0.06217352295973644,0.05830170099386193,0.043662987844746336,0.08477974742101439,0.03020358447656554,0.023804029767235696,0.025940235521631605,0.07121758200051558,0.05677942937014754,0.062262078479578896,0.05530314806284281,0.041042799880992076,0.04548160217703159,0.02467017754279348,0.029840864294099972,0.03146090156351036,0.3418852578722036,0.5539521813957783
058_006_004,144.33,161.15,139.49,141.7,174.78,177.96,166.61,175.35,176.97,172.45,177.98,179.31,159.26,170.52,171.98,153.58,146.35,172.34,162.2,175.02,177.07,175.34,175.3,178.24,161.27,177.78,177.69,152.43,172.73,172.76,103.11,79.09,,113.73,107.48,169.29,0.06303278811161618,0.05930704642022476,0.06359652337102166,0.05936915576648541,0.04404684385890325,0.08623784148319455,0.030052191494578766,0.02344572109172184,0.026089313488791347,0.07122826659212256,0.05727068336349708,0.06265556501192346,0.05503597647179184,0.04042296748804679,0.045355321648134085,0.024589910630321492,0.02946454561824856,0.031196487714510786,0.32702602201281916,0.5069428541661837
058_006_004,143.05,159.67,138.05,142.67,175.06,177.88,167.11,175.41,177.45,172.74,178.01,178.32,161.2,170.01,171.62,151.71,146.99,172.49,162.83,175.91,177.17,175.5,176.78,178.38,161.07,178.15,177.82,152.06,170.95,172.2,103.18,,,114.29,108.17,170.55,0.0621725061342994,0.05973748520529264,0.06418650018851287,0.060019604015602156,0.04495199857348913,0.08694689819297186,0.030338790754775552,0.022987020290565822,0.026163394383973294,0.06980966394274488,0.05775195478301506,0.06208349018732411,0.05478875181532837,0.039739063353655846,0.04531323476788076,0.024707773269972054,0.028778467716461188,0.03139462367064634,,0.5121009383468589
058_006_004,142.32,159.28,137.74,142.35,175.83,178.39,166.04,175.66,178.35,174.06,177.81,177.58,162.17,170.59,172.28,150.21,147.6,169.19,164.56,177.3,176.58,173.83,178.53,178.4,159.28,177.52,178.11,151.4,171.01,173.13,104.83,,,113.49,100.54,172.43,0.061246715298229504,0.0601185801751448,0.06467420570845198,0.06013222431482885,0.04505235843191395,0.087460216200939,0.030668495274956596,0.022686229199996962,0.02576655409374778,0.0690832166407305,0.057387492500897086,0.06180218980137824,0.0539910719594614,0.03942366284570953,0.0447046010890803,0.02409110398691108,0.02944109004746872,0.031005667390592247,,0.447311540035991
058_006_004,140.54,158.57,134.43,143.9,175.57,178.45,166.72,175.32,177.68,174.28,178.08,178.44,164.11,171.99,174.1,150.96,147.51,170.1,164.72,176.56,176.9,173.96,176.2,178.33,161.08,176.77,178.01,152.77,173.81,175.16,106.0,,,111.82,97.38,171.57,0.06075844635016975,0.06021827404805017,0.06496142752912451,0.060703200560227905,0.045919595595289894,0.08821436928589704,0.030728945709805205,0.022683022032991815,0.025836551616482753,0.06860489607839597,0.056968788995338186,0.061158731423552326,0.05331522939983554,0.03974453538122965,0.0440071444815895,0.024308667038348365,0.028279476855755506,0.030104584810235206,,0.4393676716993094
058_006_004,140.41,156.72,135.24,145.18,175.0,178.15,167.74,174.98,177.27,174.82,177.35,178.55,165.77,171.26,174.64,149.33,146.24,167.46,166.43,176.0,175.92,172.17,175.66,177.78,159.71,176.54,177.28,153.06,173.27,175.12,106.46,,,110.75,100.09,,0.06028816668285936,0.06079308359668566,0.06566217048211231,0.06194862997044968,0.047605424447587315,0.08746503236646001,0.03014721389661044,0.02359389054445843,0.025867167156942098,0.06844616751298659,0.05713380300908656,0.061219047373844836,0.05310646046191973,0.03922114369096348,0.04312726820914908,0.023908435534947998,0.028316369036126315,0.03027215416770376,,0.45970710836337353
058_006_004,140.01,157.43,136.27,146.4,175.44,178.14,169.26,175.5,177.07,173.57,178.42,179.04,164.69,172.01,175.16,148.97,146.0,168.3,168.05,173.8,175.98,171.85,174.2,178.18,160.82,175.05,177.55,153.05,172.17,175.24,106.95,,,110.2,93.44,,0.05975227323116706,0.06170634903934394,0.06649094532312402,0.06289785953494623,0.04818996782570131,0.08737648509300393,0.03016708124031616,0.023657468128825344,0.02594274612520779,0.06654460450108993,0.05477881487414625,0.05810346890900125,0.05068477490659086,0.037983354523606606,0.043632115026369274,0.02384573012758195,0.02823725516991645,0.03074226856161333,,0.4101097847879927
058_006_004,138.46,155.12,133.3,147.03,175.9,178.21,170.39,175.96,176.63,171.81,179.03,179.1,163.45,172.83,176.16,148.0,146.21,166.78,168.93,175.66,176.28,170.37,175.45,177.79,159.07,176.07,176.7,152.86,174.84,176.62,107.1,,,109.21,86.92,,0.05906650533405628,0.06265751425387343,0.06768919032999098,0.06389829751252847,0.04913855618111442,0.08700940121719222,0.030925716609646513,0.02352674829066384,0.026187767720705878,0.06687242156530028,0.05748800573758962,0.06096391551955947,0.05304461664920006,0.03904652973384618,0.04364958126125539,0.024024364786227968,0.029379672748114972,0.03078832819328415,,0.3821852299877601
058_006_004,137.7,154.35,133.35,146.54,175.67,177.69,170.53,176.11,175.9,171.48,179.38,178.51,162.89,172.9,176.27,147.61,145.67,166.86,169.07,175.93,177.22,170.84,175.94,178.3,159.97,175.34,177.78,152.0,171.79,176.71,107.1,,,108.71,85.8,,0.05926875236435107,0.0631476534599827,0.06787694925416028,0.06384573702774081,0.04856257834459155,0.08721648626358394,0.03098859461138246,0.02335777210807401,0.025844345554411174,0.06498292246001358,0.0552419443993568,0.058577981544112624,0.05162288508182872,0.0377400018143278,0.043534118221857696,0.024305229041608808,0.029074754043745286,0.029407925259407153,,0.3741987731873058
058_006_004,137.28,155.14,133.52,146.39,175.53,177.74,170.3,176.22,175.87,171.55,179.18,177.96,162.29,173.91,177.38,147.82,147.01,170.61,167.09,176.52,177.21,172.29,176.38,177.76,160.78,176.65,177.26,153.98,173.62,176.46,106.24,,,108.75,83.38,,0.0585102110741309,0.06344505537736812,0.06763436491783953,0.06336898122753479,0.048236111479629425,0.08792937464134105,0.030793553745510464,0.0230056337318658,0.02521780145265923,0.0649241751062582,0.057052932796361866,0.060074745034148495,0.05241744989050905,0.038480420814295424,0.04453095832456871,0.02495415263473208,0.02898498248599313,0.029509029466856847,,0.36210572957011394
058_006_004,136.85,153.19,134.85,145.82,175.76,177.6,169.68,176.66,176.04,173.04,179.26,177.83,165.15,173.76,177.18,147.42,146.69,173.95,169.93,176.12,176.0,169.05,176.48,177.11,158.15,177.03,176.68,152.33,173.05,175.86,105.47,,,109.25,90.44,,0.05869840856057067,0.06497623452599163,0.06949867064028642,0.06528421078030719,0.05027293139750398,0.08788883673272677,0.0303009376837414,0.02327156974143899,0.025562947545295065,0.06471202282619996,0.05612462780609906,0.05888049789213965,0.051987532790526314,0.03797513902368946,0.04529704462937852,0.025340050437937273,0.029480605815229766,0.029134673522178224,,0.4103889422044536
058_006_004,136.21,152.02,132.44,144.64,176.02,177.95,168.8,177.22,176.93,173.05,179.12,178.21,165.48,173.82,177.32,147.58,143.08,171.4,167.98,176.94,177.53,169.53,177.33,177.17,158.95,177.15,176.69,153.86,177.31,176.29,105.31,,,110.01,92.43,,0.05833001060083981,0.0658562765909271,0.07044078281637273,0.06574271478801003,0.05128404431007419,0.08807836305356283,0.030170606016540435,0.023052556557696405,0.02540197802383818,0.06573345781490869,0.05893846019453319,0.06212651834286338,0.05459920176562362,0.040217105705676576,0.046197944892035735,0.025258763878957778,0.030137483814623948,0.028674008972035793,,0.42346389405591034
058_006_004,135.26,150.18,135.17,143.56,176.49,178.12,169.25,177.23,177.24,172.93,179.17,179.2,165.91,172.68,175.83,146.07,144.1,172.0,170.79,177.36,175.84,166.97,179.04,176.35,156.51,178.48,175.7,152.29,176.06,176.44,104.83,,,110.18,94.95,155.8,0.0577307425907301,0.06558286303163054,0.06986134278960557,0.06537582404980256,0.05090326787808219,0.08738397577536243,0.02936046930425243,0.023842733786213613,0.02558157275744464,0.0648559397622489,0.06002049225092605,0.06391139536094263,0.05741322588681783,0.043338472029391895,0.04723193045198538,0.02578124799625124,0.0291135951328153,0.028415878799048475,,0.4545172922170813
058_006_004,134.78,151.77,135.4,141.86,177.33,177.9,168.26,177.49,175.98,173.16,178.51,177.54,165.56,175.23,178.6,146.5,143.48,178.36,169.31,177.22,176.59,168.96,178.29,177.18,158.76,176.87,176.71,151.98,177.16,176.61,104.63,,,110.35,91.29,153.82,0.0575165963498429,0.06607673795954068,0.07052778807433145,0.06541415743460768,0.05043058474596144,0.08693389810324212,0.029471072091809804,0.02335453226862594,0.025407146493231683,0.06258383040855932,0.05601109514685145,0.060362741262167605,0.05534845528942077,0.0415856822738014,0.047629110798713806,0.02614789310622415,0.028680753008754792,0.02892848559293422,,0.42573439346539077
058_006_004,133.82,150.6,135.06,141.94,176.81,177.75,168.41,176.67,175.24,173.07,177.68,176.8,164.84,175.6,178.8,143.46,148.18,175.51,168.97,177.45,175.6,168.33,178.25,175.46,157.55,178.15,174.4,149.57,177.9,176.91,105.01,,,110.63,91.71,154.3,0.057215201820919846,0.0650737514909318,0.06916239171562191,0.06450746329575939,0.04933959980813284,0.0870405703451304,0.02889894342141537,0.02323003957198611,0.025007330562682128,0.06427540840960437,0.05893842658162533,0.06255584095260092,0.056550459667583194,0.043300547202267774,0.049693645266658495,0.0259882400458962,0.028662189048164862,0.027241549901372314,,0.4274839321728726
058_006_004,134.56,149.43,134.1,143.36,176.84,177.41,169.46,177.34,175.29,171.8,177.35,176.62,162.11,174.55,178.01,143.2,146.63,172.54,171.45,177.27,176.86,167.47,178.85,176.04,157.77,177.15,175.2,152.68,176.82,176.85,105.79,,,111.87,95.87,157.57,0.05663965728076665,0.06617477584824986,0.0712159691681768,0.06589926143025006,0.050802611861181506,0.08638119398098985,0.028744400354416562,0.022439711156746076,0.022155278352308815,0.06440825505109427,0.05954545714706547,0.06332856039378833,0.056630669126079135,0.042777112228427075,0.04890436938957722,0.02692651662239177,0.0290571805899435,0.02816589502089015,,0.4599417363971589
058_006_004,135.45,149.96,138.86,146.01,176.5,177.28,170.96,176.57,175.85,172.61,177.79,178.37,165.66,171.1,175.21,141.34,144.13,171.28,170.75,177.34,175.5,167.19,177.83,175.43,157.15,176.17,175.63,153.51,175.45,176.86,106.17,,,112.86,95.72,158.02,0.057107133111508425,0.06462131851319251,0.0700212751242671,0.0642559239503823,0.049091748173136315,0.08500525984685216,0.02780511011546824,0.022621359670483926,0.022684373241079046,0.06238880807178259,0.05960903478067854,0.06325036145702555,0.05608243628672434,0.04174518386376797,0.04848298053942975,0.02663077631692285,0.028795338069914432,0.029153126824822465,,0.4582325453027423
058_006_004,135.3,149.8,136.44,146.66,176.67,177.48,172.62,175.94,175.61,171.08,177.51,178.22,164.87,172.61,176.43,140.54,137.67,163.41,171.92,177.88,175.22,165.6,177.86,175.09,156.89,175.41,174.38,153.48,176.05,176.95,106.12,,,114.68,103.24,160.35,0.05650756048405293,0.06378246824201245,0.06839140846181842,0.06334199227841836,0.048431656401705665,0.08496396496614565,0.026780691444934467,0.02336531850157189,0.02328085588570969,0.06132034983919759,0.05856128252724967,0.06258531096525674,0.055804354997133626,0.04278975094938765,0.04957686054886456,0.026425082323313864,0.029004761083775293,0.028554948941882877,,0.5432607744160791
058_006_004,136.11,148.74,136.47,146.13,176.63,177.8,172.14,175.59,176.0,170.68,178.02,177.7,163.51,172.02,177.41,142.01,134.47,166.96,170.45,177.2,174.45,166.31,177.63,175.35,157.92,175.48,175.03,154.24,175.45,175.96,106.13,,,113.52,99.44,159.77,0.055740696420028726,0.0631833035080382,0.06752181245169024,0.06271252685379147,0.047665180019050575,0.08512996356445568,0.026195629011909263,0.02270192930816068,0.024004201076282643,0.06082370024912198,0.05830767678251121,0.062567124028954,0.05564495735936051,0.04289859091080046,0.0500617669102144,0.02661528523934689,0.030057148421729935,0.02823964473123572,,0.5160950539795084
058_006_004,136.58,148.03,140.71,147.44,175.86,177.59,173.07,174.46,176.31,170.88,176.61,178.62,162.78,172.72,177.16,145.06,132.3,167.45,169.46,175.76,174.69,167.75,177.29,175.83,159.98,175.25,176.44,155.32,174.67,175.78,105.42,,,111.43,109.39,160.89,0.05532118802193894,0.06291190966411221,0.06680516174639686,0.06149490820658265,0.0457456991529778,0.08410577735954096,0.02501561873515808,0.02318253199000477,0.02340609403516263,0.060849613382451706,0.05776956286594592,0.06153204219737131,0.05507565956394475,0.042448906380433124,0.05188250306988891,0.026972018321436357,0.0305812699963305,0.02805557582508294,,0.6118250670937857
058_006_004,137.81,147.02,139.36,148.31,175.55,177.41,173.74,174.25,176.08,169.66,176.9,178.25,161.04,171.54,177.29,146.73,132.8,172.63,169.11,177.59,175.76,168.49,177.88,176.85,159.86,175.27,178.01,155.33,173.82,173.98,106.18,,,112.92,101.68,158.9,0.05564344824697465,0.06219299332982821,0.06601835068915264,0.06033394554648949,0.04484655096233716,0.0837805704684475,0.025047750293092925,0.023760513660085737,0.023392046238687896,0.06185003552966751,0.05832295392676824,0.0622946716169496,0.056295530613814745,0.043310056763147274,0.05135557243341213,0.02802476472330172,0.02985459560118478,0.02779028016223282,,0.5451700538848979
058_006_004,139.2,146.09,139.69,148.57,174.56,177.5,172.77,173.73,176.79,170.63,177.14,178.34,161.86,171.8,178.1,146.11,135.66,177.07,168.81,177.85,175.95,170.87,177.75,176.78,161.64,175.82,177.01,156.17,176.18,175.12,105.9,,,116.47,106.89,158.82,0.05480192277444006,0.06046235857653246,0.06458476638121166,0.05955636732694633,0.04402680612342517,0.08289749051777065,0.025083712656733977,0.02492676413884815,0.02317836008977347,0.06128163277517752,0.058628388669227906,0.062362327966358586,0.05687321273130499,0.044320020012969745,0.05306074763004107,0.02981519990925467,0.029828731289752754,0.026967587200307654,,0.5846230880177881
058_006_004,139.55,146.41,136.73,146.24,174.42,177.18,171.91,174.42,175.52,169.59,176.19,177.09,160.85,173.76,178.77,145.01,134.2,171.45,164.59,177.47,176.88,172.61,177.61,177.72,162.95,176.37,177.44,157.04,176.01,176.34,107.94,93.57,,115.36,100.8,161.43,0.05508651449692209,0.060129993864294136,0.06375912637045272,0.05837492461389436,0.04296056250357398,0.08412119980028147,0.02464271671399494,0.023960356960959068,0.024527825241520033,0.06252234395361563,0.05849416277182091,0.062474003909068716,0.05663543466151973,0.04388212160060187,0.054034967980349354,0.028305060256494177,0.030290237025449984,0.027155544067166217,0.4038860484290097,0.5411825455101655
058_006_004,140.18,147.98,135.33,142.82,175.29,177.12,171.02,175.05,175.29,169.8,176.03,177.09,161.87,172.64,178.74,145.61,129.94,173.35,162.77,177.72,177.61,173.25,177.88,177.76,163.29,176.5,177.19,157.05,175.67,175.86,109.01,84.91,159.76,114.58,96.21,161.21,0.055401100316699224,0.06040601426470506,0.0640458297231795,0.05905848418641244,0.04396724378866895,0.08536371084038963,0.024840481286353522,0.02498649739586015,0.024513123628455643,0.061734721439240366,0.05750454278916001,0.06150317670371895,0.05648200432854105,0.044364754164932386,0.053968310883247855,0.028473696025478893,0.029430899153456043,0.0263523222905077,0.39708478608289033,0.5708837546028914
058_006_004,141.35,150.03,138.28,143.12,174.67,176.34,169.8,174.96,175.57,170.91,177.26,177.42,161.75,172.27,178.47,143.88,134.6,171.13,160.77,176.84,177.36,175.62,177.23,177.75,165.49,176.25,177.31,158.0,175.69,176.15,109.06,95.48,161.76,108.08,107.33,160.98,0.05588448813235786,0.06021001033611427,0.06430968881351219,0.05888766007558182,0.04432707410964351,0.08429015692731827,0.02497202536882071,0.024946278287675407,0.024578842955171806,0.06215199947965279,0.05728468167606142,0.06090519437519795,0.056033916783311724,0.044164232780260805,0.05484419428438912,0.028978143083797175,0.0290085854352084,0.0268452165897713,0.4232865115784506,0.6147307776452308
058_006_004,142.25,153.9,138.03,140.95,175.03,176.68,168.22,175.66,175.91,171.95,177.91,177.93,161.14,172.29,178.27,144.89,133.56,168.15,158.3,177.24,177.76,175.34,177.47,177.5,166.3,176.79,176.81,157.48,176.21,175.74,109.85,95.76,160.75,110.9,105.34,159.29,0.057147808769410335,0.06058552719572238,0.06474301698740732,0.05993616709537185,0.04495288969194201,0.0846914233119398,0.02493802320817306,0.025376289931743852,0.02475957239274267,0.06237998791766076,0.05813946700230298,0.06239291053105678,0.05772940375827399,0.04583628115645216,0.05596642464545152,0.02886965627815937,0.029122600835536812,0.026363864683670187,0.43078230978913273,0.5974930368949654
058_006_004,143.16,153.81,139.92,139.19,175.18,176.55,167.47,176.09,175.14,171.81,176.97,176.94,159.94,173.2,178.3,145.41,133.78,167.39,157.11,176.66,176.82,174.98,176.95,177.52,168.46,175.45,176.85,158.67,176.23,175.51,109.37,102.04,160.95,111.39,112.85,161.67,0.058630460584020716,0.0603713826584943,0.06432413271670542,0.059523454004819024,0.0438963762236382,0.084786821439546,0.025229549753413953,0.025860532861759513,0.02475433814404065,0.06234562330017758,0.05722305022307437,0.06147951220493315,0.056864752374523125,0.045414073620017086,0.05668944025525993,0.02941826434879415,0.02820451311313441,0.02675478095192672,0.4872003957730115,0.6752933168724355
058_006_004,142.4,151.7,132.68,140.17,175.86,176.96,167.97,176.53,174.25,171.25,177.01,176.69,159.56,172.33,177.97,146.23,133.44,169.83,156.22,175.83,175.77,174.88,175.75,177.35,168.95,176.2,177.0,159.26,177.17,175.72,109.74,97.64,159.79,113.81,109.51,162.65,0.05755963069067095,0.0591605149378741,0.0636845431181287,0.05955145534313804,0.04473907489231436,0.08312750949307107,0.026329972788280115,0.025160768363736867,0.024956662543459348,0.06274572794769508,0.057193709883888305,0.06124738232661888,0.056472512893236244,0.04482051758262383,0.056926957999447005,0.02926310966303247,0.028561462354475962,0.027673378441120836,0.44840201206268515,0.6373752931667863
058_006_004,143.89,155.78,136.22,139.14,175.65,176.07,167.0,176.33,173.3,171.87,176.14,176.49,160.2,172.78,178.19,146.98,136.01,173.27,156.31,176.51,176.99,173.63,176.3,177.85,169.15,175.49,177.11,159.27,175.38,175.31,109.26,100.11,159.23,113.68,109.09,163.35,0.059860926605886204,0.05887863488576489,0.06307123661773656,0.05839601220292554,0.04349451609640975,0.08357942846921028,0.02683004954601993,0.02475698573150342,0.025021626980076116,0.06337661515822315,0.05661182111423006,0.060460983437463714,0.05588762851345471,0.04387962854666877,0.05564543498016856,0.0287717590270679,0.028428514714574197,0.02821075528358256,0.47930149286821083,0.6381229931535264
058_006_004,144.3,154.18,132.82,139.59,175.72,176.88,167.84,176.14,173.57,169.51,175.28,175.5,156.51,173.43,178.37,148.41,134.31,168.87,157.39,175.79,176.44,173.83,175.92,177.47,168.83,176.54,176.94,158.89,176.7,176.4,109.71,97.75,158.08,113.23,109.09,163.77,0.058584366575134855,0.05767814578935247,0.061653995955948934,0.05791660364430587,0.042744000800119794,0.08165726356898102,0.026505704536053512,0.024910713272736237,0.02546294312238504,0.06402367925244015,0.056869355272687765,0.06089680438813716,0.05580018390056296,0.043568205990436634,0.05527037521849951,0.028703101512477455,0.028031489339993453,0.02839058642404155,0.47793941311416627,0.6474955029898357
058_006_004,146.02,157.58,135.36,139.49,175.61,177.19,166.31,176.07,174.0,170.91,175.71,176.36,157.74,173.1,178.19,148.86,134.52,169.11,157.0,175.39,176.26,172.26,176.18,177.5,169.94,176.77,176.66,160.45,176.76,176.07,109.96,93.71,160.92,113.7,104.83,164.02,0.060661089919314966,0.05793996307038878,0.06169521442397156,0.057487566430623326,0.04277709823997739,0.08188375488717876,0.02691258812255876,0.02437729676168609,0.025105616441110243,0.06524512894806934,0.05621652116906344,0.06057467205488798,0.05600690348306967,0.043204680335848525,0.05406118061402423,0.028016701661528316,0.027755736994884365,0.030103460819604213,0.4567355655695272,0.6119566132735265
058_006_004,146.87,157.84,137.52,140.02,174.81,176.66,166.06,175.73,174.05,171.34,176.07,176.67,157.29,172.48,177.53,150.4,135.12,171.49,154.95,177.24,177.15,171.96,176.87,177.65,170.97,176.49,177.14,160.37,175.34,175.97,109.11,95.57,162.8,114.28,103.22,163.88,0.060750407273861814,0.057307980006481185,0.06136977474069949,0.05716107128849636,0.04291184161523818,0.080422568273812,0.027047574147708683,0.024110226155321057,0.025067511393951143,0.06518751701392342,0.05767333137813073,0.06184408948868879,0.056812882403990426,0.04318797094768449,0.05389718010300506,0.02881635864530905,0.027308369393443884,0.029846121715214655,0.4791020327207273,0.5845337831152065
058_006_004,147.95,157.55,138.47,142.32,173.97,176.37,166.82,175.6,174.37,170.69,176.79,176.84,155.86,170.88,177.45,150.39,134.76,170.36,155.54,176.67,177.4,170.44,176.31,177.69,172.06,175.54,176.65,162.44,174.7,175.12,106.99,97.68,165.09,116.6,102.55,161.57,0.06039404969504946,0.056023294952750886,0.060309808135384314,0.05636605683156886,0.042452729904691004,0.07984547661337686,0.02694848802118003,0.02371933581774258,0.025486468320585626,0.06521321906667234,0.05698185094657851,0.06121748830975936,0.05641650041875522,0.04334595973238118,0.05290620082772064,0.02942418624922055,0.02774606762969403,0.029864037626434095,0.4893786576493436,0.5838514042588373
058_006_004,149.19,159.89,141.05,139.65,174.66,176.98,164.12,176.31,174.86,171.99,176.94,177.7,155.76,170.97,177.22,151.85,134.25,168.95,157.49,175.78,176.64,172.64,175.58,177.65,169.53,174.97,176.59,159.12,174.22,174.39,106.63,99.09,165.79,115.83,107.07,160.86,0.061530843543739416,0.05614203632151966,0.06061039506729299,0.05643546755507063,0.04246184366077267,0.07887606800095773,0.02697756427302727,0.024085997484639503,0.025684080877693652,0.06632516811273052,0.05773805376652387,0.062018016809586345,0.05664231988819908,0.04399076468057347,0.053229304989331996,0.028434680992568837,0.026865391649953326,0.02935606513940639,0.49524567749457465,0.6452597883578358
