ID,LEFT_WRIST_THUMB_CMC_MCP,LEFT_THUMB_CMC_MCP_IP,LEFT_THUMB_MCP_IP_TIP,LEFT_WRIST_INDEX_FINGER_MCP_PIP,LEFT_INDEX_FINGER_MCP_PIP_DIP,LEFT_INDEX_FINGER_PIP_DIP_TIP,LEFT_WRIST_MIDDLE_FINGER_MCP_PIP,LEFT_MIDDLE_FINGER_MCP_PIP_DIP,LEFT_MIDDLE_FINGER_PIP_DIP_TIP,LEFT_WRIST_RING_FINGER_MCP_PIP,LEFT_RING_FINGER_MCP_PIP_DIP,LEFT_RING_FINGER_PIP_DIP_TIP,LEFT_WRIST_PINKY_MCP_PIP,LEFT_PINKY_MCP_PIP_DIP,LEFT_PINKY_PIP_DIP_TIP,RIGHT_WRIST_THUMB_CMC_MCP,RIGHT_THUMB_CMC_MCP_IP,RIGHT_THUMB_MCP_IP_TIP,RIGHT_WRIST_INDEX_FINGER_MCP_PIP,RIGHT_INDEX_FINGER_MCP_PIP_DIP,RIGHT_INDEX_FINGER_PIP_DIP_TIP,RIGHT_WRIST_MIDDLE_FINGER_MCP_PIP,RIGHT_MIDDLE_FINGER_MCP_PIP_DIP,RIGHT_MIDDLE_FINGER_PIP_DIP_TIP,RIGHT_WRIST_RING_FINGER_MCP_PIP,RIGHT_RING_FINGER_MCP_PIP_DIP,RIGHT_RING_FINGER_PIP_DIP_TIP,RIGHT_WRIST_PINKY_MCP_PIP,RIGHT_PINKY_MCP_PIP_DIP,RIGHT_PINKY_PIP_DIP_TIP,R_SHOULDER_L_SHOULDER_L_ELBOW,L_SHOULDER_L_ELBOW_L_WRIST,L_ELBOW_L_WRIST_L_PINKY,L_SHOULDER_R_SHOULDER_R_ELBOW,R_SHOULDER_R_ELBOW_R_WRIST,R_ELBOW_R_WRIST_R_PINKY,LEFT_THUMB_CMC_TIP,LEFT_INDEX_MCP_TIP,LEFT_MIDDLE_MCP_TIP,LEFT_RING_MCP_TIP,LEFT_PINKY_MCP_TIP,LEFT_THUMB_TIP_INDEX_TIP,LEFT_INDEX_TIP_MIDDLE_TIP,LEFT_MIDDLE_TIP_RING_TIP,LEFT_RING_TIP_PINKY_TIP,RIGHT_THUMB_CMC_TIP,RIGHT_INDEX_MCP_TIP,RIGHT_MIDDLE_MCP_TIP,RIGHT_RING_MCP_TIP,RIGHT_PINKY_MCP_TIP,RIGHT_THUMB_TIP_INDEX_TIP,RIGHT_INDEX_TIP_MIDDLE_TIP,RIGHT_MIDDLE_TIP_RING_TIP,RIGHT_RING_TIP_PINKY_TIP,L_SHOULDER_L_WRIST,R_SHOULDER_R_WRIST
harsha_1,162.42,166.21,176.14,172.09,167.69,164.01,176.4,116.76,154.66,152.98,144.18,151.46,113.73,151.86,172.48,172.76,174.02,168.41,176.97,170.47,172.03,172.82,149.03,167.79,135.73,153.9,171.5,155.86,168.57,174.75,96.44,103.76,170.52,106.11,109.01,171.57,0.1017583728206937,0.06265591594190048,0.03117249375696507,0.0369847689435543,0.044618694199959306,0.053929820332022024,0.05761427833217245,0.022724594335873077,0.08064611500241224,0.10998083329468321,0.06212616545032034,0.041426907717771855,0.05042308271471222,0.07855658883915519,0.0381930420240192,0.05164789814895057,0.08023652330617173,0.07325963969700951,0.7107745948838758,0.7952591367036905
harsha_1,163.51,164.43,175.52,175.48,165.02,165.81,173.87,110.24,163.13,155.59,135.71,160.22,118.51,147.88,170.93,172.55,175.68,166.81,176.87,174.27,171.46,168.9,150.98,167.19,131.46,154.91,171.38,156.43,168.38,175.55,98.26,103.49,170.38,103.69,110.24,172.66,0.10284331266139268,0.06612643538026758,0.033649201168895165,0.04152089381653453,0.03932773130673559,0.05201997320439643,0.06024752120769796,0.018125251683482627,0.07744999469547185,0.110055037800152,0.0589474282841481,0.037529642476531226,0.05064173669488387,0.07874282226482876,0.038673918689244954,0.05390054195849296,0.07891528412651289,0.0720355027839052,0.7127788765549273,0.8131619718177652
harsha_1,173.76,175.34,167.51,179.8,172.56,171.25,174.65,150.45,172.08,138.43,154.0,170.0,157.26,167.56,174.65,164.48,166.7,171.94,177.87,165.78,166.99,171.7,139.04,161.75,158.17,138.52,166.2,128.95,146.98,164.78,99.28,103.44,170.23,102.72,110.77,173.25,0.10894815803689709,0.06395913609989139,0.04086721688629013,0.04990103028783281,0.07878965948254832,0.03691394980984263,0.05554801300265005,0.07671708819413528,0.07478299318739492,0.09932488893756732,0.07125016249964383,0.047565705009560616,0.041655569858910564,0.0366592730128248,0.05011241773225485,0.047703804093991976,0.03414288049076001,0.07489365622622349,0.7120877284999814,0.7872469503503948
harsha_1,173.01,174.83,167.48,175.08,168.78,171.56,170.74,151.88,175.4,134.58,154.35,168.12,158.21,167.77,175.39,164.85,164.84,173.9,175.82,165.5,164.93,172.05,110.52,164.38,153.49,134.69,161.87,125.81,145.58,169.28,99.26,103.19,169.84,102.78,111.01,171.18,0.11125817020149896,0.060899032160035664,0.039391479383413995,0.05002685101880978,0.07878623705348735,0.04016568483026895,0.05520141257956352,0.0758162253573636,0.07293872535812466,0.10067078143222123,0.06561584838237447,0.031866681331149886,0.03873871211558708,0.036271572049576435,0.0521327832146808,0.06147774904651477,0.019828004882997078,0.07461413617558714,0.7103271497724156,0.8028383680455048
harsha_1,164.0,165.88,172.12,176.28,167.05,166.19,169.94,120.56,158.51,153.39,132.25,163.8,120.83,147.56,170.05,172.31,174.42,165.55,177.02,169.31,169.96,173.27,150.71,171.92,142.13,153.25,168.59,159.61,166.33,175.11,100.61,104.8,169.35,100.34,113.97,169.1,0.10570553495469749,0.07023086462491124,0.03546428612105396,0.038762203873067495,0.04062529835624869,0.053111516184397016,0.062056926883070435,0.022972560263366384,0.07411383291849324,0.10932188528396988,0.06080461163978912,0.03990865471969708,0.04942462778686661,0.07774895089816695,0.040973708133287295,0.05504709863448359,0.07497923980190224,0.07287706642426493,0.7143768775702324,0.8196276907841785
harsha_1,164.68,166.84,171.26,177.06,167.23,166.38,170.83,128.01,156.03,154.91,132.64,162.7,130.78,142.33,170.07,173.48,174.01,167.34,178.52,171.84,170.52,174.45,155.16,171.46,141.71,151.63,169.22,162.24,168.63,175.2,99.22,104.1,169.36,101.74,113.11,167.21,0.1050227006744522,0.07266885761301059,0.03836394633902332,0.03918115921853804,0.03750678401157022,0.0514090497791358,0.061154357880573114,0.02631674772783604,0.07229486072412832,0.10888349809795123,0.0572512828206648,0.03850301412513809,0.04829343921070252,0.07558710801955582,0.04126217655569543,0.051727640433478696,0.076011478482897,0.07289319889648788,0.7157935520960633,0.80318075797052
harsha_1,165.71,167.3,171.32,178.57,164.43,166.37,170.44,134.68,161.51,155.54,132.45,167.18,133.35,141.77,166.45,173.27,174.98,165.69,176.39,170.27,168.52,167.87,156.48,174.36,135.65,157.91,168.61,157.95,168.23,175.13,100.11,96.16,166.61,98.68,114.32,168.08,0.10063286752167881,0.07163889271218385,0.044342303994233556,0.038885713285462455,0.03455667259395918,0.04982801030495594,0.05237190339410389,0.036137338152933275,0.06978599286724872,0.10879785002202146,0.058253970798238394,0.03929729414339896,0.051906349953831574,0.07944398690043393,0.040758841054575216,0.05314922459750614,0.07662816330624647,0.07112601462511119,0.6491609785323715,0.7928916505352046
harsha_1,167.49,167.1,173.32,179.44,164.88,166.6,171.04,123.9,163.87,155.95,129.56,169.4,132.43,143.57,162.94,174.6,174.73,165.34,178.06,172.06,171.0,170.87,154.66,169.01,141.75,154.97,171.59,164.39,169.08,175.08,99.46,95.21,165.75,100.33,112.96,170.83,0.10045538532301777,0.07061279138446848,0.038625946422376746,0.038048794592137766,0.03475494248524126,0.04876909330394407,0.0605165534458203,0.03172617419722216,0.06922926840939164,0.10896625471876431,0.05676421025539356,0.03733352138745774,0.048120946006827175,0.07634450017671918,0.04105717273239145,0.052414055956707346,0.07851579659764595,0.07220203630195453,0.6438131987557165,0.7775058754368711
harsha_1,165.66,164.88,175.5,174.37,167.45,165.88,175.1,136.75,152.05,154.31,150.12,154.38,121.81,149.94,173.92,172.96,173.76,167.55,177.91,170.14,169.39,169.67,150.44,173.85,134.67,154.75,167.42,160.3,167.95,175.08,101.0,96.11,164.89,97.43,116.0,171.87,0.10469371348695734,0.06831313433883163,0.04250408836246933,0.04917336399645947,0.03902726977979508,0.05411744364357302,0.049072079342403145,0.021204449216422644,0.08855869614159616,0.10917744245703963,0.058446622568363665,0.04020717563193298,0.05036330581633625,0.07907278197256565,0.03866586993731116,0.05039872920068242,0.08136180166995716,0.07372271445242723,0.6486337603869886,0.8003672491448716
harsha_1,165.09,165.86,177.93,172.76,169.6,165.02,175.57,127.36,152.35,150.12,150.69,153.0,114.97,152.1,172.7,172.58,175.62,167.84,177.28,173.91,170.68,167.08,150.83,164.32,124.71,157.67,169.64,149.97,168.04,174.88,99.52,98.23,165.15,100.99,112.54,175.07,0.10308607540706602,0.06475341780158748,0.03409557325749247,0.03941073190768177,0.04544217946434478,0.055183945214612076,0.05776515632919207,0.023414860823548517,0.08221049656392632,0.11374052062446773,0.06103184133337649,0.04108266030537993,0.05417898057071991,0.0817192338183006,0.04234748430658352,0.05468832369238784,0.07819966251368965,0.06931613720323691,0.6499217833326089,0.7808356562389382
harsha_1,165.76,166.0,177.23,173.82,166.0,161.79,175.55,108.62,154.33,153.28,145.8,149.7,120.55,153.17,169.76,172.45,174.8,168.13,178.8,166.58,170.48,169.84,152.95,173.13,134.06,156.72,168.5,156.3,166.95,174.97,97.76,99.13,165.38,102.99,112.55,174.49,0.10501337813760699,0.06304365650859463,0.030519295933274862,0.038243209936778745,0.0416658298995776,0.054911199103329006,0.06198470436937499,0.02016648987593359,0.07942129982766358,0.11336944258533671,0.06088918032340562,0.041522450086509385,0.05271790118476892,0.07981377938034374,0.04053742606495978,0.05282976866017046,0.07805640845161042,0.07156442071391199,0.652305047109686,0.7846848076496756
harsha_1,162.44,165.98,178.02,174.56,167.57,163.26,174.57,122.98,157.7,148.57,151.36,156.17,119.65,147.89,173.48,175.36,175.51,164.86,177.22,173.57,170.88,170.58,153.49,172.79,141.16,152.88,167.2,160.56,166.63,175.06,99.22,98.82,166.5,100.64,115.76,175.66,0.10591353728107482,0.06283692754157674,0.033567737538591234,0.04256175685001712,0.04137193249515154,0.053531340982038246,0.05575568298577628,0.019683935246532506,0.08457872512915442,0.10900578263295674,0.059049210582753496,0.03802130048418074,0.04922320608001093,0.07558120696813063,0.039444752937935916,0.05770385966018,0.07242119944163658,0.07143417090503307,0.6624640531370363,0.7973734767328801
harsha_1,171.3,174.55,170.96,176.99,163.45,170.71,163.75,142.05,159.04,125.71,151.81,170.57,149.41,166.34,174.36,162.65,167.16,177.07,168.43,165.75,158.24,171.9,126.69,143.63,144.81,153.87,150.17,119.03,153.72,173.57,98.24,95.66,168.51,101.96,111.76,170.57,0.11126136330162513,0.06081922157380393,0.040142362214995404,0.05543883487470159,0.07923938440147892,0.040829024720230186,0.056136436319167954,0.07358975860754825,0.06604187644049156,0.10431095151347493,0.056174529156669886,0.02889604317684473,0.032423436552307346,0.043209969989624834,0.05456763222138372,0.05576831442520848,0.028808761692150586,0.0698462519347731,0.6612175291998749,0.7702721310423817
harsha_1,173.71,177.29,170.0,176.93,161.39,170.87,161.33,145.72,164.76,131.86,148.85,171.9,153.27,164.94,174.77,165.58,167.11,174.69,176.18,169.14,166.17,170.64,148.44,158.65,153.14,147.04,161.07,137.82,147.54,163.95,96.55,98.54,173.88,104.77,111.23,172.78,0.10582041863056031,0.06020251034862753,0.04168006652954043,0.05454277828837297,0.07556338029693024,0.04183313222884063,0.05500325975727052,0.07187392865194188,0.062404524031340634,0.10403777756899932,0.06766190069786457,0.04840283271252685,0.043113430149107304,0.033175981641776535,0.05248625701856471,0.04409226935240301,0.03552998381212259,0.07424207156218374,0.6587825313438711,0.7275172667341371
harsha_1,173.43,174.6,172.8,172.85,156.9,168.18,158.78,143.73,163.29,136.09,148.71,170.86,153.51,163.99,174.11,170.57,168.75,172.8,175.35,162.44,161.87,175.53,124.22,152.12,157.78,117.68,154.73,160.45,118.84,164.59,96.76,99.49,174.99,104.14,112.65,170.8,0.10282609134383308,0.05711934100507664,0.0397685388478122,0.054379651150197716,0.07262730272435168,0.04415390821546301,0.055138001411882215,0.06963076801433898,0.05571762112800214,0.10203980977877794,0.06393687419481052,0.033428093952635296,0.026687573164867626,0.023622506551202738,0.05141997446822819,0.0608607134510112,0.038974377729344374,0.05045143585489744,0.6827392505103421,0.768983823258042
harsha_1,175.47,177.45,176.98,177.24,166.61,172.92,157.0,152.33,170.28,138.15,152.43,172.52,153.27,160.51,175.04,167.69,166.94,174.31,174.61,163.9,169.29,172.19,133.69,156.24,143.3,139.47,156.73,165.71,121.61,164.94,95.17,101.56,172.96,106.7,106.52,174.34,0.09083175990065091,0.06611935417375533,0.04376078996880725,0.05774214436642049,0.07225638759543805,0.03467675224080959,0.06506602591150597,0.06839659496152897,0.05178332142088976,0.10607294868735478,0.06342207943352134,0.039793256311371025,0.04630616091556087,0.021529719582686648,0.054573608517713645,0.04709656775376769,0.020512193972406213,0.07481143845650991,0.6726683260242409,0.7111274078077532
harsha_1,170.4,164.55,174.43,170.97,162.55,163.93,171.59,151.07,153.64,144.36,147.94,157.23,163.3,115.95,161.0,174.37,175.18,162.13,177.05,168.34,170.98,165.85,152.36,166.15,152.9,154.23,173.08,160.31,163.65,174.19,100.24,102.72,173.63,101.88,109.02,171.04,0.10195989532864164,0.06023466940856785,0.050704027386455755,0.04582260988078918,0.017374440403608877,0.05582480763090771,0.03200519819502045,0.03259021070627384,0.07001682254290659,0.08530705768003725,0.0536368624392835,0.040364603109490714,0.05994106792775225,0.06276129267723152,0.035789947272011284,0.05462929764071669,0.06887700342398352,0.041652091250726164,0.6860042345878054,0.7224069161511671
harsha_1,169.74,171.42,173.25,163.46,164.26,164.34,172.51,152.37,163.71,165.82,148.44,166.4,157.41,132.88,163.08,164.33,175.67,156.14,171.11,154.21,171.55,161.16,154.13,170.08,147.23,162.31,175.09,158.36,168.99,175.31,97.9,104.33,172.09,103.69,112.93,172.68,0.1100972761065428,0.0698414311943344,0.06841058049681463,0.05858954207832995,0.035065095582152706,0.06159078992154563,0.018723929773286616,0.03445953951586864,0.05572776603289559,0.06572292668444504,0.0466121355365055,0.040785894412854067,0.06620056136885581,0.06362238531343965,0.03530320986911911,0.050238323044351524,0.06392593133406597,0.035879839094069194,0.7552666808442169,0.7654216537585706
harsha_1,170.62,170.52,176.47,156.83,159.57,165.4,163.49,150.44,164.02,161.28,145.17,166.58,149.0,120.87,158.88,157.52,172.8,161.91,149.57,171.31,173.37,126.74,168.41,175.48,147.91,164.05,172.84,158.7,166.68,175.74,90.14,109.37,165.74,107.67,114.67,165.33,0.10260914788572513,0.05222888387628996,0.05419761968785457,0.05112554463393929,0.032281716360952804,0.05686171100006555,0.018892927541735383,0.02910606023688303,0.05023515744932864,0.04862105567266493,0.03679984064116246,0.050463100184473565,0.05404149062341841,0.04661924906705231,0.020072182327398685,0.04824051798305632,0.028722689846899598,0.022590911197427895,0.7777468113474517,0.7402264656623446
harsha_1,,,,,,,,,,,,,,,,172.69,172.01,176.07,163.43,167.78,168.67,167.36,154.88,169.01,168.63,149.64,168.92,163.37,116.34,163.82,96.37,103.53,168.21,104.81,123.8,167.43,,,,,,,,,,0.11935927141718274,0.05834297143723663,0.05807183856879478,0.050239307129925484,0.02510206957525849,0.0660862462446786,0.021478591540582143,0.03945637979926511,0.0597655376045502,0.7214057547060237,0.7037296258406809
harsha_1,170.2,174.35,174.77,167.43,167.92,171.18,171.55,163.3,172.56,175.61,159.25,171.98,171.12,126.73,167.13,173.33,174.83,174.09,164.26,172.26,174.81,167.09,166.32,174.82,171.25,167.45,171.57,171.28,153.87,171.39,98.15,98.22,164.22,104.72,125.6,152.27,0.1244866739097223,0.06809176942881663,0.06655567709265489,0.06005887251154597,0.03426694018189096,0.06196430739214932,0.01996292298207725,0.03557324951695533,0.0590711700992837,0.12183072111739804,0.07044818963732315,0.0691195089453545,0.06262201380881051,0.04313306348512026,0.05503613722161705,0.019648738106065877,0.03147571528431323,0.050748335635884795,0.663429260394449,0.6288138191444417
harsha_1,170.09,175.14,175.25,168.9,170.78,172.87,172.92,164.71,171.71,177.71,161.95,171.73,168.61,146.02,169.29,173.94,175.63,174.84,164.82,172.48,174.99,169.82,169.8,174.8,173.83,169.14,172.42,174.83,155.51,170.71,98.56,101.6,159.05,104.22,131.65,163.66,0.12152975657574198,0.08163580263657348,0.07938104257352468,0.07060401350841143,0.04769820528027093,0.06051939003266833,0.02045367919610934,0.038218800183649794,0.05716720253880222,0.11879748825245778,0.07870001563980507,0.08214920449756527,0.0732355858646197,0.05014544694791806,0.05620948827951034,0.014953533808552001,0.03411908787607057,0.05400303739810031,0.7198078407300247,0.6221128788464633
harsha_1,169.06,176.02,173.66,169.76,171.71,173.29,173.33,164.63,172.01,178.48,164.26,172.37,167.62,153.68,172.51,172.95,175.51,175.07,166.43,172.23,173.47,171.39,168.76,172.78,175.26,168.45,171.97,176.86,160.1,171.05,91.03,108.49,158.54,108.7,133.51,147.91,0.1185210350459983,0.08727379650763471,0.0879575095385359,0.07738692087140517,0.05348628701284421,0.06606826621489469,0.01651141174341801,0.04016707463792491,0.056995549500730255,0.11978182694046308,0.08703229957118126,0.09219619412631289,0.08265177969840136,0.05416874779894799,0.06385545628372864,0.014707462867910626,0.03761362535717192,0.06110504807563039,0.7958116568477827,0.6620219815038301
harsha_1,,,,,,,,,,,,,,,,172.62,174.92,172.21,167.01,172.33,173.12,172.39,170.25,173.04,178.13,170.05,172.64,172.4,158.91,171.68,90.84,110.98,159.6,112.68,133.36,162.45,,,,,,,,,,0.12134427697467091,0.08677943196066645,0.09170279032366617,0.08329950678549013,0.056656490422458315,0.06828962059373093,0.015615475901652413,0.03621557388167488,0.05841449335301628,0.8257574017244137,0.7392007368085654
harsha_1,,,,,,,,,,,,,,,,172.52,175.64,176.16,166.57,172.74,173.1,171.87,169.08,173.08,178.29,169.67,172.59,169.85,157.75,171.28,100.04,109.31,162.47,106.73,154.16,164.22,,,,,,,,,,0.12544562938093812,0.09275081862923215,0.09539416318902955,0.08646945157451857,0.060997546935743586,0.07112189598559246,0.018384665906997763,0.038625471809828005,0.05882184561712255,0.8016502546873612,0.7730341163299692
harsha_1,,,,,,,,,,,,,,,,171.32,175.42,174.95,167.0,173.0,172.89,172.58,168.71,172.04,177.73,169.98,170.92,167.49,154.73,169.4,89.7,114.27,162.18,111.62,150.82,166.62,,,,,,,,,,0.12032421415157929,0.09082211352651379,0.09541070032995613,0.087512331805768,0.06278941847450921,0.0723618559377902,0.0183375646302256,0.039384166983128154,0.05959605526505192,0.8274188544746484,0.7188311663489755
harsha_1,,,,,,,,,,,,,,,,169.91,175.43,173.91,166.8,173.4,172.44,171.39,167.81,171.49,179.0,169.04,170.94,163.98,157.89,169.26,95.83,117.44,159.64,109.26,154.26,167.29,,,,,,,,,,0.12290053296384172,0.08853174269094483,0.09123506971631402,0.08333216355314328,0.058772389308194284,0.07268469138276894,0.020699861288563274,0.0399594709986865,0.058251600462436645,0.8456423452116789,0.7226627313567244
harsha_1,,,,,,,,,,,,,,,,169.82,174.65,171.9,167.76,173.16,173.15,172.24,167.85,172.36,177.75,170.53,171.91,164.44,156.75,170.7,101.81,117.53,160.92,106.69,151.3,165.94,,,,,,,,,,0.1253560006049506,0.08770240687154196,0.08923791594975877,0.08077914606354754,0.05679086905209048,0.07451177525897534,0.021340917250664355,0.04127936379346886,0.05772777054198025,0.8108628112606977,0.7524144412715319
harsha_1,,,,,,,,,,,,,,,,169.59,175.59,171.17,166.45,172.61,172.75,172.13,168.15,172.18,177.71,169.53,171.22,159.35,157.38,170.86,100.33,106.65,148.89,108.6,,,,,,,,,,,,0.12462381998300119,0.08592732538973119,0.08941940686950169,0.08250623972204017,0.06020416628695114,0.0750708241068172,0.020859402541184992,0.041614137885353245,0.0571409252367412,0.7788676210251376,
harsha_1,,,,,,,,,,,,,,,,169.97,175.32,172.59,165.94,172.18,172.31,172.0,168.95,172.23,178.25,168.33,170.5,159.58,158.33,170.69,97.98,112.43,156.31,,,,,,,,,,,,,0.12271782146991858,0.08482501124122879,0.08922733365057886,0.07970327038531175,0.058992506839153046,0.07398382019095764,0.020807847195277125,0.043113054138065945,0.05531467439601908,0.7824339987463051,
harsha_1,,,,,,,,,,,,,,,,169.56,175.29,173.25,166.51,172.27,172.57,172.47,167.72,172.55,178.86,167.66,170.52,157.63,158.69,170.75,97.98,118.54,159.81,,,,,,,,,,,,,0.12227797030545494,0.08436055142490285,0.0885733642533207,0.07831236790797061,0.05848862583239683,0.0736274234943149,0.020902343055932658,0.0442681626670747,0.05438095174298705,0.7902870366071441,
harsha_1,,,,,,,,,,,,,,,,170.24,175.16,173.93,166.71,172.27,172.43,172.88,167.63,172.23,178.27,166.0,170.23,157.27,157.31,170.33,102.3,114.28,159.81,,,,,,,,,,,,,0.12243451468039558,0.0827165942890585,0.08780232564416232,0.07761354964817105,0.05679347272670415,0.07358389436340437,0.02065718732023363,0.044288681430618704,0.05539548798121468,0.6991976214982618,
harsha_1,,,,,,,,,,,,,,,,170.27,175.05,174.41,166.69,172.4,172.13,173.73,168.18,172.17,176.48,167.22,170.38,155.05,157.0,170.01,100.08,116.7,160.67,,,,,,,,,,,,,0.12325459167131779,0.08219520855470945,0.0871306931049406,0.0774688249344467,0.05572653182344123,0.07349255893204124,0.02118080336125828,0.0441475059468576,0.05646175365954861,0.7629301272418674,
harsha_1,,,,,,,,,,,,,,,,170.04,174.92,174.22,166.64,172.86,172.51,174.2,168.74,172.54,175.25,167.43,171.26,153.07,157.86,171.01,99.08,117.24,162.57,,,,,,,,,,,,,0.12299633609779907,0.0817185046626809,0.0867686785594419,0.07741178339832684,0.05494147210234829,0.07322822151401855,0.021399867152000398,0.04392258729917467,0.057624782955439824,0.7525349790267578,
harsha_1,,,,,,,,,,,,,,,,169.08,174.41,174.18,166.81,173.07,172.5,173.08,167.7,172.14,176.77,167.39,170.47,153.27,158.75,170.34,98.19,114.34,160.25,,,,,,,,,,,,,0.12278724715740175,0.08157577624182495,0.08476509928612697,0.07542485884732834,0.055173098450930914,0.07331343569170343,0.022748640070188366,0.04404836540453082,0.05498728287432135,0.7199576544620442,
harsha_1,,,,,,,,,,,,,,,,168.87,175.53,173.8,166.77,172.89,172.54,172.86,167.01,172.4,177.11,166.86,170.75,154.24,158.28,169.92,98.15,118.22,151.78,,,,,,,,,,,,,0.12419310446572561,0.08177580584354485,0.08489054728076234,0.07556620474555797,0.05381388832021216,0.07256339495402282,0.02296251063369219,0.04430034440987441,0.05730930552695466,0.7285842528382306,
harsha_1,,,,,,,,,,,,,,,,169.34,175.61,174.39,166.67,172.63,172.22,172.57,166.95,172.05,177.2,166.86,169.78,154.78,157.98,168.5,99.65,116.08,141.31,,,,,,,,,,,,,0.1236035112253778,0.08156298176158722,0.08369866317292507,0.07428142269090608,0.05374062357516226,0.072997675433196,0.02410618499042818,0.04460830210337375,0.05619923694946775,0.6700625094325027,
harsha_1,,,,,,,,,,,,,,,,169.41,176.47,174.98,166.13,173.22,173.53,172.5,167.44,172.65,176.94,166.81,170.27,155.48,153.99,167.8,99.22,112.75,145.49,,,,,,,,,,,,,0.12511447796147962,0.08061790874828058,0.08225819519861015,0.07323467576068993,0.051825541519673016,0.07316057748623313,0.024391936061980594,0.0440769217431804,0.056593676024828635,0.6706166568016786,
harsha_1,,,,,,,,,,,,,,,,169.23,176.51,174.82,166.39,173.53,173.87,172.88,166.84,172.28,176.1,166.1,170.27,154.6,152.15,167.54,97.86,117.78,136.59,,,,,,,,,,,,,0.12496773145838329,0.07917432034151721,0.08145626241459007,0.07256589743680923,0.05076402682948807,0.07294137597473446,0.02337356290367441,0.04415706888193703,0.05674951683007457,0.6970924788229717,
harsha_1,,,,,,,,,,,,,,,,169.24,176.82,174.22,166.37,172.37,172.61,171.32,166.66,170.85,177.94,166.19,167.88,158.86,150.7,165.96,100.58,120.15,148.62,,,,,,,,,,,,,0.1246905874039814,0.0772231446546716,0.07827626587440939,0.06907561337977924,0.0483197755440811,0.07134280577925016,0.02503791652806589,0.04370560326048466,0.05485669539824681,0.7652518783280733,
harsha_1,,,,,,,,,,,,,,,,169.27,177.0,173.88,165.89,172.56,172.09,171.33,168.77,170.66,176.57,167.41,167.97,161.15,151.03,165.8,102.79,123.56,151.29,,,,,,,,,,,,,0.12448481001731902,0.07519158963244432,0.07544207998850098,0.06661568561686222,0.04556538997594889,0.07029340188744422,0.02589084109881758,0.043036004941384924,0.054612762728406726,0.811823901355411,
harsha_1,,,,,,,,,,,,,,,,170.12,176.39,174.97,165.34,171.9,171.07,170.56,167.66,170.29,177.89,164.99,167.39,159.11,150.1,165.53,102.36,125.69,161.3,,,,,,,,,,,,,0.12370524253375981,0.0743970816087311,0.07371307796770148,0.06550706480748772,0.046183501326635686,0.07076053741746846,0.026983286249653623,0.04314849574005456,0.054187880552669,0.8320636594588987,
harsha_1,,,,,,,,,,,,,,,,170.68,176.15,175.06,163.2,171.18,170.11,169.26,167.04,169.5,178.67,164.6,165.93,159.56,150.04,163.2,95.54,129.5,161.12,,,,,,,,,,,,,0.12359275094362074,0.07115448586073535,0.06910390106987123,0.06098755868304269,0.042160607303823816,0.07140799771383916,0.028802710260629465,0.042444455769630095,0.052530145586969716,0.9206303580547648,
harsha_1,,,,,,,,,,,,,,,,170.61,175.37,176.34,161.36,169.43,169.09,167.17,164.1,168.64,176.73,161.15,164.67,164.35,146.2,159.07,91.57,133.79,162.94,,,,,,,,,,,,,0.1240165706894645,0.0692830285094973,0.06611212780282284,0.058322239815624684,0.03868246707492664,0.07199853248310245,0.029770982393575774,0.04180655775211096,0.054509357297477704,1.0331607146865058,
harsha_1,,,,,,,,,,,,,,,,169.54,174.79,176.46,161.92,170.84,170.99,168.01,164.65,168.89,179.68,162.85,162.22,164.54,142.81,154.9,91.31,132.28,164.56,,,,,,,,,,,,,0.12332304088651504,0.06853607379327514,0.06710425489826832,0.05799008071480602,0.039245480333467496,0.07146399685582938,0.028307654045322626,0.04337058148224923,0.05472361537389088,1.038085674691648,
harsha_1,,,,,,,,,,,,,,,,170.88,174.61,176.79,162.66,172.9,171.87,164.6,161.14,167.66,174.66,157.68,164.27,165.39,142.1,157.36,88.99,128.05,162.75,,,,,,,,,,,,,0.12107501196811417,0.06977097589872,0.06598686819555309,0.05738603379175841,0.03885141591697664,0.06935087076448583,0.028851377209772808,0.04138836256148378,0.05352484459945131,1.0924251121499218,
harsha_1,,,,,,,,,,,,,,,,172.72,173.86,177.85,164.62,171.54,171.0,166.03,160.0,165.65,177.64,165.38,161.34,161.49,145.43,157.18,85.47,126.9,164.65,,,,,,,,,,,,,0.1221988826695347,0.07271567879631499,0.06421312950115592,0.05641620822900206,0.038931500255839954,0.0623303717829775,0.033333280784158016,0.04106320903337956,0.05293327732992534,1.0690270793833678,
harsha_1,,,,,,,,,,,,,,,,174.13,174.53,176.56,159.29,168.69,169.94,165.05,162.39,168.37,174.3,162.05,164.09,176.27,134.57,161.54,98.15,115.22,158.09,,,,,,,,,,,,,0.11096451810846274,0.06443455012519138,0.06401251920204531,0.05360051424507135,0.039005908343167986,0.05281694655966785,0.021818892413034096,0.04091631459898888,0.048681905678649696,0.9530891681884781,
harsha_1,,,,,,,,,,,,,,,,168.66,177.83,174.32,166.85,170.29,176.47,172.58,167.67,174.2,177.29,168.36,171.54,170.64,168.95,173.89,92.48,121.25,168.43,,,,,,,,,,,,,0.10879735533060333,0.06462758310280194,0.06088628719922177,0.054866737812396864,0.044172853059341266,0.04617687229553396,0.014347855046584288,0.02309546293921469,0.033943295151677905,1.0167583228189954,
